run_id,measured_at,language,benchmark,cpu_carbon_rapl_msr_component-package_0-ug,cpu_energy_rapl_msr_component-package_0-uj,disk_total_read_cgroup_container-c_container-bytes,disk_total_read_cgroup_container-cpp_container-bytes,disk_total_read_cgroup_container-csharp_container-bytes,disk_total_read_cgroup_container-dart_container-bytes,disk_total_read_cgroup_container-erlang_container-bytes,disk_total_read_cgroup_container-fsharp_container-bytes,disk_total_read_cgroup_container-go_container-bytes,disk_total_read_cgroup_container-haskell_container-bytes,disk_total_read_cgroup_container-java_container-bytes,disk_total_read_cgroup_container-lua_container-bytes,disk_total_read_cgroup_container-node_container-bytes,disk_total_read_cgroup_container-ocaml_container-bytes,disk_total_read_cgroup_container-perl_container-bytes,disk_total_read_cgroup_container-php_container-bytes,disk_total_read_cgroup_container-python_container-bytes,disk_total_read_cgroup_container-ruby_container-bytes,disk_total_read_cgroup_container-rust_container-bytes,disk_total_read_cgroup_container-swift_container-bytes,disk_total_write_cgroup_container-c_container-bytes,disk_total_write_cgroup_container-cpp_container-bytes,disk_total_write_cgroup_container-csharp_container-bytes,disk_total_write_cgroup_container-dart_container-bytes,disk_total_write_cgroup_container-erlang_container-bytes,disk_total_write_cgroup_container-fsharp_container-bytes,disk_total_write_cgroup_container-go_container-bytes,disk_total_write_cgroup_container-haskell_container-bytes,disk_total_write_cgroup_container-java_container-bytes,disk_total_write_cgroup_container-lua_container-bytes,disk_total_write_cgroup_container-node_container-bytes,disk_total_write_cgroup_container-ocaml_container-bytes,disk_total_write_cgroup_container-perl_container-bytes,disk_total_write_cgroup_container-php_container-bytes,disk_total_write_cgroup_container-python_container-bytes,disk_total_write_cgroup_container-ruby_container-bytes,disk_total_write_cgroup_container-rust_container-bytes,disk_total_write_cgroup_container-swift_container-bytes,embodied_carbon_share_machine-system-ug,memory_carbon_rapl_msr_component-dram_0-ug,memory_energy_rapl_msr_component-dram_0-uj,network_carbon_formula_global-formula-ug,network_energy_formula_global-formula-uj,network_power_formula_global-formula-mw,network_total_cgroup_container-c_container-bytes,network_total_cgroup_container-cpp_container-bytes,network_total_cgroup_container-csharp_container-bytes,network_total_cgroup_container-dart_container-bytes,network_total_cgroup_container-erlang_container-bytes,network_total_cgroup_container-fsharp_container-bytes,network_total_cgroup_container-go_container-bytes,network_total_cgroup_container-haskell_container-bytes,network_total_cgroup_container-java_container-bytes,network_total_cgroup_container-lua_container-bytes,network_total_cgroup_container-node_container-bytes,network_total_cgroup_container-ocaml_container-bytes,network_total_cgroup_container-perl_container-bytes,network_total_cgroup_container-php_container-bytes,network_total_cgroup_container-python_container-bytes,network_total_cgroup_container-ruby_container-bytes,network_total_cgroup_container-rust_container-bytes,network_total_cgroup_container-swift_container-bytes,phase_time_syscall_system-system-us
e6566d0c-a6fb-4948-98e6-9a9ff385fa06,2026-05-13 11:10:23,c,mandelbrot,3209,34593257,221184,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1799,57,617790,0,0,0,0,,,,,,,,,,,,,,,,,,1253874
1990c743-56d1-436c-b180-6f421ee64ef0,2026-05-13 11:07:10,c,fasta,3666,39518486,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2085,83,894832,0,0,0,0,,,,,,,,,,,,,,,,,,1452964
8fdb9432-4675-4626-b9cd-1e8e3b128b5f,2026-05-13 11:04:08,c,spectral-norm,897,9665342,221184,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,581,14,155394,0,0,0,0,,,,,,,,,,,,,,,,,,405037
001eed83-529e-4c81-a3aa-c0adada09af5,2026-05-13 11:01:26,c,regex-redux,2605,28081295,51552256,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1632,60,644831,0,0,0,0,,,,,,,,,,,,,,,,,,1137366
3228f765-6080-440b-9df8-b67ced6fe889,2026-05-13 10:58:42,c,n-body,3621,39032213,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,3605,71,765680,0,0,0,0,,,,,,,,,,,,,,,,,,2512237
5c44f705-e979-424a-b0b8-f1f7ef563b46,2026-05-13 10:55:58,c,k-nucleotide,880,9480222,25640960,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,777,24,258116,0,0,0,0,,,,,,,,,,,,,,,,,,541171
928ee2a0-f1fb-48dc-ba16-760100b26ec6,2026-05-13 10:53:15,c,fannkuch-redux,18582,200287508,221184,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,8244,159,1713057,0,0,0,0,,,,,,,,,,,,,,,,,,5745692
3020b080-6da8-443c-97ca-30e744757e73,2026-05-13 10:50:29,c,binary-trees,18130,195410308,221184,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,8884,657,7077791,0,0,0,0,,,,,,,,,,,,,,,,,,6191699
3d223a4c-6c9a-45b2-bb05-edbd4e39b712,2026-05-13 10:47:39,c,mandelbrot,3325,35834405,221184,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1823,55,594536,0,0,0,0,,,,,,,,,,,,,,,,,,1270804
b63f9e93-2a3d-4872-ac93-d7d786c4bbdc,2026-05-13 10:44:43,c,fasta,3621,39027398,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2090,82,882929,0,0,0,0,,,,,,,,,,,,,,,,,,1456781
